time (UTC),latitude (degrees_north),longitude (degrees_east),tmpsfc (K),ugrd10m (m s-1),vgrd10m (m s-1)
2024-01-09T12:00:00Z,42.0,287.5,269.69955,-0.4630615,-0.27026367
2024-01-09T12:00:00Z,42.0,288.0,267.69955,-0.6030615,0.11973633
2024-01-09T12:00:00Z,42.0,288.5,268.29956,-0.2530615,0.12973632
2024-01-09T12:00:00Z,42.0,289.0,268.19955,-0.24306151,0.019736327
2024-01-09T12:00:00Z,42.0,289.5,278.79956,0.50693846,-0.6402637
2024-01-09T15:00:00Z,42.0,285.5,271.0305,-2.441521,3.3564234
2024-01-09T15:00:00Z,42.0,286.0,273.13046,0.588479,0.9364233
2024-01-09T15:00:00Z,42.0,286.5,273.33047,-2.5015209,1.7664233
2024-01-09T15:00:00Z,42.0,287.0,271.93048,-1.1915209,1.3164233
2024-01-09T15:00:00Z,42.0,287.5,273.63046,-0.60152096,0.58642334
2024-01-09T15:00:00Z,42.0,288.0,272.5305,-1.541521,1.3864233
2024-01-09T15:00:00Z,42.0,288.5,273.63046,-1.6815209,1.2864233
2024-01-09T15:00:00Z,42.0,289.0,274.0305,-1.9715209,0.37642333
2024-01-09T15:00:00Z,42.0,289.5,278.93048,-1.881521,1.8364233
2024-01-09T18:00:00Z,42.0,285.5,271.3501,-3.1493773,2.9155834
2024-01-09T18:00:00Z,42.0,286.0,274.2501,-1.2093774,1.1855835
2024-01-09T18:00:00Z,42.0,286.5,273.9501,-4.6493773,2.9755833
2024-01-09T18:00:00Z,42.0,287.0,272.8501,-2.7093773,1.4855834
2024-01-09T18:00:00Z,42.0,287.5,275.4501,-2.4793773,1.8255835
2024-01-09T18:00:00Z,42.0,288.0,274.7501,-2.2093773,2.5855834
2024-01-09T18:00:00Z,42.0,288.5,274.65012,-1.7193774,1.6155834
2024-01-09T18:00:00Z,42.0,289.0,276.15012,-1.0893774,1.8955835
2024-01-09T18:00:00Z,42.0,289.5,279.0501,-0.55937743,4.2355833
2024-01-09T21:00:00Z,42.0,285.5,271.89853,-4.160261,3.3154101
2024-01-09T21:00:00Z,42.0,286.0,274.4985,-1.2002612,2.47541
2024-01-09T21:00:00Z,42.0,286.5,273.79852,-6.370261,3.0654101
2024-01-09T21:00:00Z,42.0,287.0,273.19852,-4.620261,1.3854101
2024-01-09T21:00:00Z,42.0,287.5,274.69852,-5.190261,2.3254101
2024-01-09T21:00:00Z,42.0,288.0,273.4985,-5.3102612,1.1854101
2024-01-09T21:00:00Z,42.0,288.5,273.89853,-3.8902612,1.5054101
2024-01-09T21:00:00Z,42.0,289.0,273.9985,-3.5502613,1.1554102
2024-01-09T21:00:00Z,42.0,289.5,279.0985,-6.030261,4.95541
2024-01-10T00:00:00Z,42.0,285.5,273.41742,-6.099629,5.243967
2024-01-10T00:00:00Z,42.0,286.0,276.51743,-4.719629,3.4639673
2024-01-10T00:00:00Z,42.0,286.5,274.91742,-8.089629,3.0939672
2024-01-10T00:00:00Z,42.0,287.0,273.91742,-6.579629,1.7539673
2024-01-10T00:00:00Z,42.0,287.5,275.51743,-7.1096287,3.0139673
2024-01-10T00:00:00Z,42.0,288.0,274.1174,-6.5896287,1.8639673
2024-01-10T00:00:00Z,42.0,288.5,275.1174,-4.989629,2.8039672
2024-01-10T00:00:00Z,42.0,289.0,275.51743,-5.2996287,2.9939673
2024-01-10T00:00:00Z,42.0,289.5,279.2174,-11.719628,8.0139675
2024-01-10T03:00:00Z,42.0,285.5,274.5418,-5.484563,5.308203
2024-01-10T03:00:00Z,42.0,286.0,279.8418,-5.054563,5.428203
2024-01-10T03:00:00Z,42.0,286.5,279.5418,-8.974563,7.668203
2024-01-10T03:00:00Z,42.0,287.0,278.0418,-6.814563,5.268203
2024-01-10T03:00:00Z,42.0,287.5,279.3418,-8.174562,5.478203
2024-01-10T03:00:00Z,42.0,288.0,277.7418,-7.314563,5.838203
2024-01-10T03:00:00Z,42.0,288.5,277.8418,-6.8545628,6.238203
2024-01-10T03:00:00Z,42.0,289.0,278.2418,-7.674563,5.778203
2024-01-10T03:00:00Z,42.0,289.5,279.2418,-14.524563,11.288203
2024-01-10T06:00:00Z,42.0,285.5,276.31406,-3.9741626,7.433718
2024-01-10T06:00:00Z,42.0,286.0,283.31406,-1.4941626,6.883718
2024-01-10T06:00:00Z,42.0,286.5,283.01407,-4.5241623,8.823718
2024-01-10T06:00:00Z,42.0,287.0,281.71408,-3.7541625,8.373718
2024-01-10T06:00:00Z,42.0,287.5,283.41406,-6.1341624,8.953718
2024-01-10T06:00:00Z,42.0,288.0,281.71408,-6.0541625,7.823718
2024-01-10T06:00:00Z,42.0,288.5,281.61407,-7.1741624,8.823718
2024-01-10T06:00:00Z,42.0,289.0,281.41406,-8.144162,8.343719
2024-01-10T06:00:00Z,42.0,289.5,279.21408,-14.674162,15.233718
2024-01-10T09:00:00Z,42.0,285.5,274.20645,3.948286,-0.5891284
2024-01-10T09:00:00Z,42.0,286.0,282.40646,1.7882861,3.6908715
2024-01-10T09:00:00Z,42.0,286.5,282.70645,1.588286,5.3708715
2024-01-10T09:00:00Z,42.0,287.0,282.90646,-1.5317138,9.840872
2024-01-10T09:00:00Z,42.0,287.5,284.90646,-0.64171386,11.290872
2024-01-10T09:00:00Z,42.0,288.0,284.00644,-2.321714,11.020871
2024-01-10T09:00:00Z,42.0,288.5,283.70645,-1.9417138,8.080872
2024-01-10T09:00:00Z,42.0,289.0,283.90646,-4.481714,8.250872
2024-01-10T09:00:00Z,42.0,289.5,279.10645,-10.361713,17.320871
2024-01-10T12:00:00Z,42.0,285.5,273.7065,6.25603,-0.23519775
2024-01-10T12:00:00Z,42.0,286.0,273.3065,1.6360302,0.99480224
2024-01-10T12:00:00Z,42.0,286.5,277.0065,3.1360302,0.66480225
2024-01-10T12:00:00Z,42.0,287.0,278.0065,4.4760303,-0.33519775
2024-01-10T12:00:00Z,42.0,287.5,280.5065,3.4360301,-0.28519773
2024-01-10T12:00:00Z,42.0,288.0,281.9065,3.4260302,4.534802
2024-01-10T12:00:00Z,42.0,288.5,282.5065,2.0960302,5.394802
2024-01-10T12:00:00Z,42.0,289.0,283.4065,1.8760302,5.4448023
2024-01-10T12:00:00Z,42.0,289.5,279.6065,0.33603027,6.754802
2024-01-10T15:00:00Z,42.0,285.5,273.6893,5.9399633,0.50051755
2024-01-10T15:00:00Z,42.0,286.0,278.0893,4.1699634,2.0505176
2024-01-10T15:00:00Z,42.0,286.5,277.88928,4.9199634,2.2305176
2024-01-10T15:00:00Z,42.0,287.0,277.5893,6.1699634,0.86051756
2024-01-10T15:00:00Z,42.0,287.5,279.4893,4.0699635,3.4905176
2024-01-10T15:00:00Z,42.0,288.0,280.0893,4.679963,3.0205176
2024-01-10T15:00:00Z,42.0,288.5,280.6893,3.4699633,2.4605174
2024-01-10T15:00:00Z,42.0,289.0,281.78928,3.7299633,2.0005176
2024-01-10T15:00:00Z,42.0,289.5,279.5893,6.239963,6.4705176
2024-01-10T18:00:00Z,42.0,285.5,273.00656,7.444145,1.2560253
2024-01-10T18:00:00Z,42.0,286.0,279.10654,4.5341454,3.0160253
2024-01-10T18:00:00Z,42.0,286.5,278.60654,5.1541452,3.3760252
2024-01-10T18:00:00Z,42.0,287.0,278.30655,6.4741454,1.7560253
2024-01-10T18:00:00Z,42.0,287.5,279.50656,5.8141456,2.2360253
2024-01-10T18:00:00Z,42.0,288.0,277.40656,6.7941456,2.0260253
2024-01-10T18:00:00Z,42.0,288.5,278.70654,6.7241454,2.0760252
2024-01-10T18:00:00Z,42.0,289.0,280.10654,6.4041452,3.1060252
2024-01-10T18:00:00Z,42.0,289.5,279.60654,10.354145,6.166025
2024-01-10T21:00:00Z,42.0,285.5,272.54358,6.593452,1.9926171
2024-01-10T21:00:00Z,42.0,286.0,275.7436,3.1934521,3.102617
2024-01-10T21:00:00Z,42.0,286.5,275.1436,5.503452,3.022617
2024-01-10T21:00:00Z,42.0,287.0,274.44357,6.853452,2.512617
2024-01-10T21:00:00Z,42.0,287.5,276.8436,5.363452,3.102617
2024-01-10T21:00:00Z,42.0,288.0,275.7436,5.493452,2.6226172
2024-01-10T21:00:00Z,42.0,288.5,277.2436,6.033452,2.572617
2024-01-10T21:00:00Z,42.0,289.0,278.54358,5.133452,3.102617
2024-01-10T21:00:00Z,42.0,289.5,279.54358,8.553452,4.242617
2024-01-11T00:00:00Z,42.0,285.5,269.69794,8.7236395,0.011599121
2024-01-11T00:00:00Z,42.0,286.0,273.29794,4.03364,2.101599
2024-01-11T00:00:00Z,42.0,286.5,272.99792,6.51364,1.0715991
2024-01-11T00:00:00Z,42.0,287.0,273.69794,7.45364,1.0115991
2024-01-11T00:00:00Z,42.0,287.5,275.39792,6.40364,1.1915991
2024-01-11T00:00:00Z,42.0,288.0,274.49792,6.6936398,2.1915991
2024-01-11T00:00:00Z,42.0,288.5,275.49792,5.37364,2.581599
2024-01-11T00:00:00Z,42.0,289.0,276.09793,5.01364,2.6715991
2024-01-11T00:00:00Z,42.0,289.5,279.49792,9.32364,4.131599
2024-01-11T03:00:00Z,42.0,285.5,269.45908,7.4423995,-1.2732323
2024-01-11T03:00:00Z,42.0,286.0,273.2591,4.1123996,1.6767676
2024-01-11T03:00:00Z,42.0,286.5,272.45908,5.7823997,1.0667676
2024-01-11T03:00:00Z,42.0,287.0,271.55908,5.7823997,0.21676758
2024-01-11T03:00:00Z,42.0,287.5,273.6591,5.1123996,0.95676756
2024-01-11T03:00:00Z,42.0,288.0,272.95908,6.2324,1.3367676
2024-01-11T03:00:00Z,42.0,288.5,274.05908,5.4624,1.5067675
2024-01-11T03:00:00Z,42.0,289.0,274.95908,5.8823996,1.2467675
2024-01-11T03:00:00Z,42.0,289.5,279.45908,10.6024,2.7067676
2024-01-11T06:00:00Z,42.0,285.5,269.27448,6.730244,-1.3015112
2024-01-11T06:00:00Z,42.0,286.0,270.27448,1.1302441,1.3184887
2024-01-11T06:00:00Z,42.0,286.5,271.47446,4.320244,1.0184888
2024-01-11T06:00:00Z,42.0,287.0,271.27448,5.610244,0.33848876
2024-01-11T06:00:00Z,42.0,287.5,272.67447,4.420244,1.1684887
2024-01-11T06:00:00Z,42.0,288.0,271.97446,4.680244,0.88848877
2024-01-11T06:00:00Z,42.0,288.5,272.87448,4.030244,1.0084888
2024-01-11T06:00:00Z,42.0,289.0,273.87448,4.250244,1.2484888
2024-01-11T06:00:00Z,42.0,289.5,279.37448,10.000244,2.1184888
2024-01-11T09:00:00Z,42.0,285.5,269.2855,5.2572947,-1.1163135
2024-01-11T09:00:00Z,42.0,286.0,269.08548,1.0172949,0.8636865
2024-01-11T09:00:00Z,42.0,286.5,270.98547,3.6672947,0.9436865
2024-01-11T09:00:00Z,42.0,287.0,270.48547,4.187295,0.14368652
2024-01-11T09:00:00Z,42.0,287.5,270.98547,2.017295,0.8136865
2024-01-11T09:00:00Z,42.0,288.0,271.08548,3.9272947,0.58368653
2024-01-11T09:00:00Z,42.0,288.5,272.2855,4.0472946,0.70368654
2024-01-11T09:00:00Z,42.0,289.0,272.98547,4.097295,1.0136865
2024-01-11T09:00:00Z,42.0,289.5,279.2855,9.247294,1.6536865
2024-01-11T12:00:00Z,42.0,285.5,269.43835,3.5538206,-1.0856836
2024-01-11T12:00:00Z,42.0,286.0,270.13837,0.89382076,0.4043164
2024-01-11T12:00:00Z,42.0,286.5,268.53836,0.7338208,0.1643164
2024-01-11T12:00:00Z,42.0,287.0,268.13837,1.4138207,-0.105683595
2024-01-11T12:00:00Z,42.0,287.5,269.83835,0.31382078,0.4143164
2024-01-11T12:00:00Z,42.0,288.0,271.33835,3.7038207,-0.23568359
2024-01-11T12:00:00Z,42.0,288.5,272.13837,3.7538207,0.3643164
2024-01-11T12:00:00Z,42.0,289.0,272.83835,3.5938208,0.5343164
2024-01-11T12:00:00Z,42.0,289.5,279.33835,8.843821,0.3343164
2024-01-11T15:00:00Z,42.0,285.5,272.17673,2.6406739,0.89424556
2024-01-11T15:00:00Z,42.0,286.0,276.9767,0.74067384,1.7242455
2024-01-11T15:00:00Z,42.0,286.5,276.07672,1.4506738,1.0842456
2024-01-11T15:00:00Z,42.0,287.0,275.67673,1.8406738,0.9342456
2024-01-11T15:00:00Z,42.0,287.5,277.9767,1.5906738,0.5342456
2024-01-11T15:00:00Z,42.0,288.0,277.07672,3.8506737,0.1742456
2024-01-11T15:00:00Z,42.0,288.5,277.9767,3.9106739,0.14424561
2024-01-11T15:00:00Z,42.0,289.0,278.2767,4.0206738,0.5942456
2024-01-11T15:00:00Z,42.0,289.5,279.3767,8.430674,0.51424557
2024-01-11T18:00:00Z,42.0,285.5,272.27695,3.1661034,1.662412
2024-01-11T18:00:00Z,42.0,286.0,278.37692,2.2361035,2.4324121
2024-01-11T18:00:00Z,42.0,286.5,277.27695,3.2961035,2.772412
2024-01-11T18:00:00Z,42.0,287.0,276.87692,3.8161035,1.802412
2024-01-11T18:00:00Z,42.0,287.5,278.67694,3.1761034,1.032412
2024-01-11T18:00:00Z,42.0,288.0,278.07693,3.9361033,1.3824121
2024-01-11T18:00:00Z,42.0,288.5,279.47693,3.6061034,1.042412
2024-01-11T18:00:00Z,42.0,289.0,280.27695,3.9361033,1.0124121
2024-01-11T18:00:00Z,42.0,289.5,279.37692,7.0861034,1.3924121
2024-01-11T21:00:00Z,42.0,285.5,270.9999,3.2429783,1.425332
2024-01-11T21:00:00Z,42.0,286.0,274.5999,0.5129785,1.565332
2024-01-11T21:00:00Z,42.0,286.5,273.69992,1.8929784,1.655332
2024-01-11T21:00:00Z,42.0,287.0,273.4999,3.5429785,1.805332
2024-01-11T21:00:00Z,42.0,287.5,275.3999,2.5429785,1.875332
2024-01-11T21:00:00Z,42.0,288.0,274.69992,3.1729784,1.615332
2024-01-11T21:00:00Z,42.0,288.5,275.69992,2.7329783,1.505332
2024-01-11T21:00:00Z,42.0,289.0,276.7999,2.7329783,1.285332
2024-01-11T21:00:00Z,42.0,289.5,279.3999,5.0429783,1.415332
2024-01-12T00:00:00Z,42.0,285.5,271.37704,3.7496338,1.2817676
2024-01-12T00:00:00Z,42.0,286.0,270.07703,1.0196338,1.3517675
2024-01-12T00:00:00Z,42.0,286.5,272.07703,0.95963377,2.3017676
2024-01-12T00:00:00Z,42.0,287.0,271.77704,3.3096337,2.0217676
2024-01-12T00:00:00Z,42.0,287.5,272.37704,0.9496338,2.0917675
2024-01-12T00:00:00Z,42.0,288.0,272.27704,2.6596336,1.5017675
2024-01-12T00:00:00Z,42.0,288.5,272.77704,2.1996338,1.6117675
2024-01-12T00:00:00Z,42.0,289.0,273.07703,1.3296337,1.9017675
2024-01-12T00:00:00Z,42.0,289.5,279.27704,5.3096337,3.6517675
2024-01-12T03:00:00Z,42.0,285.5,271.7059,4.1922803,-0.2837744
2024-01-12T03:00:00Z,42.0,286.0,269.9059,0.5122803,1.0262256
2024-01-12T03:00:00Z,42.0,286.5,272.3059,1.8022802,2.3062255
2024-01-12T03:00:00Z,42.0,287.0,272.9059,5.55228,1.5562255
2024-01-12T03:00:00Z,42.0,287.5,272.8059,1.8322803,1.8462255
2024-01-12T03:00:00Z,42.0,288.0,273.4059,3.7722802,1.6562256
2024-01-12T03:00:00Z,42.0,288.5,273.3059,3.2622802,1.1062256
2024-01-12T03:00:00Z,42.0,289.0,273.4059,2.6122801,1.4262255
2024-01-12T03:00:00Z,42.0,289.5,279.4059,7.36228,2.3262255
2024-01-12T06:00:00Z,42.0,285.5,270.57004,5.6517673,-2.3065796
2024-01-12T06:00:00Z,42.0,286.0,271.27002,1.1617676,0.61342037
2024-01-12T06:00:00Z,42.0,286.5,271.77002,2.0017676,0.6534204
2024-01-12T06:00:00Z,42.0,287.0,271.67,3.0817676,0.10342041
2024-01-12T06:00:00Z,42.0,287.5,272.17,1.5217675,1.1534203
2024-01-12T06:00:00Z,42.0,288.0,272.77002,3.5017674,0.9834204
2024-01-12T06:00:00Z,42.0,288.5,272.77002,2.8217676,0.7334204
2024-01-12T06:00:00Z,42.0,289.0,272.47003,1.8717675,0.9734204
2024-01-12T06:00:00Z,42.0,289.5,279.27002,6.1617675,1.5434204
2024-01-12T09:00:00Z,42.0,285.5,268.16074,2.859685,-1.8088281
2024-01-12T09:00:00Z,42.0,286.0,269.56076,1.299685,0.60117185
2024-01-12T09:00:00Z,42.0,286.5,269.06076,0.719685,0.12117187
2024-01-12T09:00:00Z,42.0,287.0,271.06076,0.99968505,-0.29882812
2024-01-12T09:00:00Z,42.0,287.5,271.56076,1.509685,-0.48882812
2024-01-12T09:00:00Z,42.0,288.0,272.56076,3.579685,-1.7288281
2024-01-12T09:00:00Z,42.0,288.5,273.66074,4.279685,-1.2688282
2024-01-12T09:00:00Z,42.0,289.0,272.96075,2.959685,-0.33882812
2024-01-12T09:00:00Z,42.0,289.5,279.26074,7.969685,-0.8388281
2024-01-12T12:00:00Z,42.0,285.5,267.9635,1.0833985,-0.83108395
2024-01-12T12:00:00Z,42.0,286.0,271.1635,0.9033984,0.28891602
2024-01-12T12:00:00Z,42.0,286.5,272.4635,0.24339843,-0.061083984
2024-01-12T12:00:00Z,42.0,287.0,271.26352,1.1533984,0.28891602
2024-01-12T12:00:00Z,42.0,287.5,271.9635,1.0033984,-0.21108398
2024-01-12T12:00:00Z,42.0,288.0,271.3635,1.3733984,-0.49108398
2024-01-12T12:00:00Z,42.0,288.5,272.3635,2.1633985,-0.71108395
2024-01-12T12:00:00Z,42.0,289.0,272.26352,2.0733984,-0.35108396
2024-01-12T12:00:00Z,42.0,289.5,279.0635,6.263398,-1.9110839
2024-01-12T15:00:00Z,42.0,285.5,273.50977,-0.3056201,-0.25145507
2024-01-12T15:00:00Z,42.0,286.0,278.80978,-0.8956201,-0.081455074
2024-01-12T15:00:00Z,42.0,286.5,277.50977,0.10437988,-1.761455
2024-01-12T15:00:00Z,42.0,287.0,277.20978,1.7743798,-2.581455
2024-01-12T15:00:00Z,42.0,287.5,278.70978,1.7743798,-2.271455
2024-01-12T15:00:00Z,42.0,288.0,278.80978,1.9543798,-1.2414551
2024-01-12T15:00:00Z,42.0,288.5,279.60977,2.3943799,-0.76145506
2024-01-12T15:00:00Z,42.0,289.0,280.20978,2.1243799,-0.65145504
2024-01-12T15:00:00Z,42.0,289.5,279.10977,4.48438,-1.2114551
2024-01-12T18:00:00Z,42.0,285.5,274.93427,-1.5813904,1.183003
2024-01-12T18:00:00Z,42.0,286.0,280.53427,-1.2713903,0.6630029
2024-01-12T18:00:00Z,42.0,286.5,280.73425,-0.66139036,0.13300292
2024-01-12T18:00:00Z,42.0,287.0,281.53427,0.2986096,0.18300292
2024-01-12T18:00:00Z,42.0,287.5,282.13425,0.3386096,-0.92699707
2024-01-12T18:00:00Z,42.0,288.0,281.63425,1.1086096,-0.48699707
2024-01-12T18:00:00Z,42.0,288.5,283.23425,0.9686096,0.02300293
2024-01-12T18:00:00Z,42.0,289.0,282.93427,1.4186096,-0.32699707
2024-01-12T18:00:00Z,42.0,289.5,279.13425,0.4286096,-2.336997
2024-01-12T21:00:00Z,42.0,285.5,271.2776,-2.2904882,1.5282714
2024-01-12T21:00:00Z,42.0,286.0,275.7776,0.3795117,0.088271484
2024-01-12T21:00:00Z,42.0,286.5,275.67758,-1.7004882,1.6182715
2024-01-12T21:00:00Z,42.0,287.0,275.2776,-2.4704883,1.4882715
2024-01-12T21:00:00Z,42.0,287.5,276.5776,-1.4804883,0.57827145
2024-01-12T21:00:00Z,42.0,288.0,276.2776,-1.3504883,1.3682715
2024-01-12T21:00:00Z,42.0,288.5,277.17758,-1.3704883,1.4182714
2024-01-12T21:00:00Z,42.0,289.0,277.2776,-1.6804882,0.74827147
2024-01-12T21:00:00Z,42.0,289.5,278.9776,-3.6204882,0.2582715
2024-01-13T00:00:00Z,42.0,285.5,270.8442,-3.4753516,2.7852783
2024-01-13T00:00:00Z,42.0,286.0,273.8442,-0.82535154,0.05527832
2024-01-13T00:00:00Z,42.0,286.5,274.2442,-3.2253516,2.0652783
2024-01-13T00:00:00Z,42.0,287.0,273.7442,-2.6153514,1.3852783
2024-01-13T00:00:00Z,42.0,287.5,274.5442,-2.1453514,1.4152783
2024-01-13T00:00:00Z,42.0,288.0,273.5442,-0.9753515,2.2752783
2024-01-13T00:00:00Z,42.0,288.5,274.2442,-1.5753515,1.9452783
2024-01-13T00:00:00Z,42.0,289.0,274.2442,-1.8053515,1.8152783
2024-01-13T00:00:00Z,42.0,289.5,279.1442,-6.1053514,3.6252782
2024-01-13T03:00:00Z,42.0,285.5,272.2734,-3.7591846,3.2353685
2024-01-13T03:00:00Z,42.0,286.0,276.2734,-1.5491846,2.8053687
2024-01-13T03:00:00Z,42.0,286.5,274.9734,-5.1891847,2.2653687
2024-01-13T03:00:00Z,42.0,287.0,273.9734,-4.0091844,2.4753685
2024-01-13T03:00:00Z,42.0,287.5,275.6734,-3.2091844,2.6653686
2024-01-13T03:00:00Z,42.0,288.0,274.9734,-3.9691844,2.5353687
2024-01-13T03:00:00Z,42.0,288.5,275.4734,-3.8091846,1.8953686
2024-01-13T03:00:00Z,42.0,289.0,275.5734,-3.3691845,1.6853687
2024-01-13T03:00:00Z,42.0,289.5,279.1734,-6.2291846,5.8853683
2024-01-13T06:00:00Z,42.0,285.5,273.4103,-6.659431,4.284985
2024-01-13T06:00:00Z,42.0,286.0,278.11032,-5.029431,2.2349854
2024-01-13T06:00:00Z,42.0,286.5,275.7103,-8.519431,1.8549854
2024-01-13T06:00:00Z,42.0,287.0,275.0103,-6.079431,0.8449853
2024-01-13T06:00:00Z,42.0,287.5,276.7103,-6.579431,1.9449853
2024-01-13T06:00:00Z,42.0,288.0,275.5103,-5.799431,1.1149853
2024-01-13T06:00:00Z,42.0,288.5,276.5103,-5.229431,2.1949854
2024-01-13T06:00:00Z,42.0,289.0,276.7103,-4.919431,1.8849853
2024-01-13T06:00:00Z,42.0,289.5,279.3103,-10.249431,5.954985
2024-01-13T09:00:00Z,42.0,285.5,274.14218,-6.0210032,3.407251
2024-01-13T09:00:00Z,42.0,286.0,280.14218,-1.0310034,2.607251
2024-01-13T09:00:00Z,42.0,286.5,278.2422,-12.001003,5.037251
2024-01-13T09:00:00Z,42.0,287.0,277.2422,-9.161003,2.327251
2024-01-13T09:00:00Z,42.0,287.5,278.8422,-7.101003,1.967251
2024-01-13T09:00:00Z,42.0,288.0,277.8422,-8.301003,1.927251
2024-01-13T09:00:00Z,42.0,288.5,278.4422,-8.181004,2.7372508
2024-01-13T09:00:00Z,42.0,289.0,278.7422,-8.581003,2.307251
2024-01-13T09:00:00Z,42.0,289.5,279.14218,-14.801003,6.0872507
2024-01-13T12:00:00Z,42.0,285.5,274.64343,-1.8374487,0.4962622
2024-01-13T12:00:00Z,42.0,286.0,281.14343,-2.9474487,3.216262
2024-01-13T12:00:00Z,42.0,286.5,280.24344,-8.277449,3.6862621
2024-01-13T12:00:00Z,42.0,287.0,278.64343,-5.867449,2.6862621
2024-01-13T12:00:00Z,42.0,287.5,280.44345,-9.047448,4.586262
2024-01-13T12:00:00Z,42.0,288.0,279.64343,-4.9974484,2.1162622
2024-01-13T12:00:00Z,42.0,288.5,280.54343,-7.7474484,4.266262
2024-01-13T12:00:00Z,42.0,289.0,281.04343,-7.5974483,5.7562623
2024-01-13T12:00:00Z,42.0,289.5,279.44345,-18.077448,11.106262
2024-01-13T15:00:00Z,42.0,285.5,276.3545,1.9595703,2.6710205
2024-01-13T15:00:00Z,42.0,286.0,282.9545,1.5195702,2.2310205
2024-01-13T15:00:00Z,42.0,286.5,282.9545,1.1795703,4.8810205
2024-01-13T15:00:00Z,42.0,287.0,282.9545,1.1195703,5.74102
2024-01-13T15:00:00Z,42.0,287.5,284.9545,-0.6404297,5.55102
2024-01-13T15:00:00Z,42.0,288.0,284.1545,-0.040429685,4.7310205
2024-01-13T15:00:00Z,42.0,288.5,284.1545,-1.9104296,5.0410204
2024-01-13T15:00:00Z,42.0,289.0,284.8545,-1.3304297,7.3310204
2024-01-13T15:00:00Z,42.0,289.5,279.4545,-3.6004295,13.60102
2024-01-13T18:00:00Z,42.0,285.5,271.86362,3.3131835,-1.7127148
2024-01-13T18:00:00Z,42.0,286.0,280.6636,4.6931834,1.5472851
2024-01-13T18:00:00Z,42.0,286.5,281.1636,6.7331834,2.547285
2024-01-13T18:00:00Z,42.0,287.0,281.0636,6.9431834,2.797285
2024-01-13T18:00:00Z,42.0,287.5,286.4636,5.2431836,4.807285
2024-01-13T18:00:00Z,42.0,288.0,283.86362,3.8431835,5.547285
2024-01-13T18:00:00Z,42.0,288.5,285.0636,3.1331835,5.537285
2024-01-13T18:00:00Z,42.0,289.0,285.6636,3.5531836,5.987285
2024-01-13T18:00:00Z,42.0,289.5,279.4636,6.1631837,12.127285
2024-01-13T21:00:00Z,42.0,285.5,269.8363,7.7640257,0.7090552
2024-01-13T21:00:00Z,42.0,286.0,276.4363,4.7240257,1.9090551
2024-01-13T21:00:00Z,42.0,286.5,275.7363,6.8840256,2.2490551
2024-01-13T21:00:00Z,42.0,287.0,275.4363,6.6340256,2.6890552
2024-01-13T21:00:00Z,42.0,287.5,278.8363,6.3640256,3.139055
2024-01-13T21:00:00Z,42.0,288.0,278.9363,6.6940255,2.9290552
2024-01-13T21:00:00Z,42.0,288.5,280.8363,6.124026,2.589055
2024-01-13T21:00:00Z,42.0,289.0,282.3363,6.624026,3.119055
2024-01-13T21:00:00Z,42.0,289.5,279.4363,8.024026,8.319055
2024-01-14T00:00:00Z,42.0,285.5,266.8738,8.460254,1.1744068
2024-01-14T00:00:00Z,42.0,286.0,272.47382,4.400254,1.9844067
2024-01-14T00:00:00Z,42.0,286.5,271.8738,6.5402536,1.8144068
2024-01-14T00:00:00Z,42.0,287.0,271.6738,7.320254,1.7044067
2024-01-14T00:00:00Z,42.0,287.5,274.6738,5.8302536,2.1644068
2024-01-14T00:00:00Z,42.0,288.0,274.2738,6.4402537,2.2944067
2024-01-14T00:00:00Z,42.0,288.5,275.57382,6.0802536,2.5544066
2024-01-14T00:00:00Z,42.0,289.0,276.47382,6.180254,2.9544067
2024-01-14T00:00:00Z,42.0,289.5,279.2738,10.470254,3.6544065
2024-01-14T03:00:00Z,42.0,285.5,266.03195,8.429958,1.9162939
2024-01-14T03:00:00Z,42.0,286.0,271.63196,4.069958,3.1962938
2024-01-14T03:00:00Z,42.0,286.5,270.93198,5.9199586,2.9362938
2024-01-14T03:00:00Z,42.0,287.0,270.03195,6.9899583,2.606294
2024-01-14T03:00:00Z,42.0,287.5,272.23196,5.1999583,2.606294
2024-01-14T03:00:00Z,42.0,288.0,271.63196,6.649958,2.266294
2024-01-14T03:00:00Z,42.0,288.5,272.83197,6.379958,2.2062938
2024-01-14T03:00:00Z,42.0,289.0,273.83197,6.2499585,2.4062939
2024-01-14T03:00:00Z,42.0,289.5,279.23196,12.459958,4.406294
2024-01-14T06:00:00Z,42.0,285.5,265.7171,8.503906,1.435371
2024-01-14T06:00:00Z,42.0,286.0,271.5171,3.9839063,3.195371
2024-01-14T06:00:00Z,42.0,286.5,270.91708,5.6939063,3.065371
2024-01-14T06:00:00Z,42.0,287.0,269.91708,7.313906,2.275371
2024-01-14T06:00:00Z,42.0,287.5,272.2171,4.853906,2.945371
2024-01-14T06:00:00Z,42.0,288.0,271.2171,6.283906,3.015371
2024-01-14T06:00:00Z,42.0,288.5,271.91708,6.403906,2.675371
2024-01-14T06:00:00Z,42.0,289.0,272.2171,5.833906,2.485371
2024-01-14T06:00:00Z,42.0,289.5,279.2171,11.863906,3.865371
2024-01-14T09:00:00Z,42.0,285.5,265.455,6.633076,1.6034741
2024-01-14T09:00:00Z,42.0,286.0,271.155,3.1530762,3.1234741
