"Date & Time","Barometer - in Hg","Temp - °F","High Temp - °F","Low Temp - °F","Hum - %","Dew Point - °F","Wet Bulb - °F","Wind Speed - mph","Wind Direction","Wind Run - mi","High Wind Speed - mph","High Wind Direction","Wind Chill - °F","Heat Index - °F","THW Index - °F","THSW Index - °F","Rain - in","Rain Rate - in/h","Solar Rad - W/m^2","Solar Energy - Ly","High Solar Rad - W/m^2","ET - in","UV Index","UV Dose - MEDs","High UV Index","Heating Degree Days","Cooling Degree Days"
"1/7/24 2:30 PM","29.45","34","35","34","93","32","33","15","NE","7.5","36","NE","24","34","24","22","0.10","0.30","4","0.17","5","0.00","0","0.0","0","0.648","0.000"
"1/7/24 3:00 PM","29.48","33","34","33","94","32","33","12","NE","6.0","29","NNE","24","33","24","22","0.03","0.14","6","0.26","7","0.00","0","0.0","0","0.660","0.000"
"1/7/24 3:30 PM","29.50","33","34","33","94","32","33","11","NNE","5.5","26","NNE","25","33","25","22","0.05","0.15","1","0.04","5","0.00","0","0.0","0","0.662","0.000"
"1/7/24 4:00 PM","29.51","33","33","33","94","31","32","12","NNE","6.0","28","NE","24","33","24","21","0.03","0.08","0","0.00","0","0.00","0","0.0","0","0.667","0.000"
"1/7/24 4:30 PM","29.52","33","33","33","94","32","33","14","NNE","7.0","34","NE","23","33","23","21","0.04","0.08","0","0.00","0","0.00","0","0.0","0","0.662","0.000"
"1/7/24 5:00 PM","29.54","33","34","33","94","32","33","13","NE","6.5","38","NNE","24","33","24","21","0.02","0.06","0","0.00","0","0.00","0","0.0","0","0.660","0.000"
"1/7/24 5:30 PM","29.57","33","33","33","93","32","33","14","NNE","7.0","33","NNE","24","33","24","21","0.02","0.05","0","0.00","0","0.00","0","0.0","0","0.658","0.000"
"1/7/24 6:00 PM","29.60","33","33","33","93","31","32","13","NNE","6.5","32","NNE","24","33","23","21","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.667","0.000"
"1/7/24 6:30 PM","29.64","32","33","32","92","30","32","15","NNE","7.5","34","NE","22","32","22","20","0.01","0.00","0","0.00","0","0.00","0","0.0","0","0.677","0.000"
"1/7/24 7:00 PM","29.67","32","32","32","93","30","31","15","N","7.5","33","NNE","21","31","21","19","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.698","0.000"
"1/7/24 7:30 PM","29.69","31","32","31","92","29","30","11","NNW","5.5","25","N","22","31","22","19","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.706","0.000"
"1/7/24 8:00 PM","29.72","31","31","31","93","29","30","10","NNW","5.0","24","NNW","22","31","22","19","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.713","0.000"
"1/7/24 8:30 PM","29.75","30","31","30","93","29","30","10","NNW","5.0","27","NNW","22","30","22","19","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.719","0.000"
"1/7/24 9:00 PM","29.77","30","30","30","93","28","29","11","NNW","5.5","25","NW","21","30","21","18","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.727","0.000"
"1/7/24 9:30 PM","29.79","30","30","30","93","28","29","10","NNW","5.0","23","N","21","30","21","18","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.729","0.000"
"1/7/24 10:00 PM","29.81","30","30","29","94","28","29","12","NNW","6.0","28","NW","20","29","20","17","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.740","0.000"
"1/7/24 10:30 PM","29.83","29","30","29","93","28","29","11","NNW","5.5","24","NNW","20","29","20","17","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.742","0.000"
"1/7/24 11:00 PM","29.84","29","30","29","92","27","29","9","NNW","4.5","20","NNW","21","29","21","18","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.744","0.000"
"1/7/24 11:30 PM","29.85","30","30","29","92","27","29","7","NNW","3.5","18","N","22","29","22","19","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.740","0.000"
"1/8/24 12:00 AM","29.87","30","30","30","92","28","29","8","NNW","4.0","18","NW","22","30","22","19","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.733","0.000"
"1/8/24 12:30 AM","29.89","30","30","30","92","28","29","7","NW","3.5","18","NW","23","30","23","20","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.733","0.000"
"1/8/24 1:00 AM","29.90","30","30","30","91","27","29","8","NNW","4.0","19","NNW","22","30","22","19","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.735","0.000"
"1/8/24 1:30 AM","29.92","30","30","30","90","27","29","7","NW","3.5","17","NNW","23","30","23","20","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.731","0.000"
"1/8/24 2:00 AM","29.94","30","30","30","88","27","29","7","NW","3.5","19","NNW","23","30","23","20","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.733","0.000"
"1/8/24 2:30 AM","29.96","30","30","30","86","26","28","8","NW","4.0","18","WNW","22","30","22","19","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.733","0.000"
"1/8/24 3:00 AM","29.98","30","30","30","85","26","28","8","NW","4.0","19","NW","22","30","22","19","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.733","0.000"
"1/8/24 3:30 AM","30.00","30","30","30","84","26","28","8","NW","4.0","19","NW","22","30","22","19","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.733","0.000"
"1/8/24 4:00 AM","30.02","30","30","30","83","25","28","7","NW","3.5","19","NNW","23","29","22","19","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.735","0.000"
"1/8/24 4:30 AM","30.05","30","30","30","84","25","28","7","NW","3.5","19","NW","23","29","22","19","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.738","0.000"
"1/8/24 5:00 AM","30.07","30","30","30","83","25","28","8","NW","4.0","19","NW","22","29","22","18","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.740","0.000"
"1/8/24 5:30 AM","30.09","30","30","29","83","25","28","8","NW","4.0","18","NW","22","29","22","18","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.740","0.000"
"1/8/24 6:00 AM","30.10","30","30","30","82","25","28","9","NW","4.5","24","NW","22","30","21","18","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.731","0.000"
"1/8/24 6:30 AM","30.12","30","30","30","79","24","28","11","NW","5.5","27","NNW","21","30","20","18","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.731","0.000"
"1/8/24 7:00 AM","30.13","30","30","30","78","24","28","10","NW","5.0","22","W","22","30","21","18","0.00","0.00","3","0.13","7","0.00","0","0.0","0","0.723","0.000"
"1/8/24 7:30 AM","30.16","30","30","30","78","24","28","9","NW","4.5","25","NW","22","30","22","19","0.00","0.00","21","0.90","39","0.00","0","0.0","0","0.723","0.000"
"1/8/24 8:00 AM","30.20","30","30","30","77","24","28","9","NW","4.5","21","NNW","22","30","22","19","0.00","0.00","32","1.38","60","0.00","0","0.0","0","0.727","0.000"
"1/8/24 8:30 AM","30.22","30","30","30","77","24","28","12","NW","6.0","25","WNW","20","30","20","20","0.00","0.00","55","2.37","90","0.00","0","0.0","0","0.729","0.000"
"1/8/24 9:00 AM","30.23","30","30","30","76","24","28","11","NW","5.5","25","NNE","21","30","21","23","0.00","0.00","120","5.16","265","0.00","0","0.1","1","0.725","0.000"
"1/8/24 9:30 AM","30.23","31","31","30","75","24","29","10","NW","5.0","23","NNW","23","31","22","28","0.00","0.00","288","12.39","422","0.00","1","0.2","1","0.706","0.000"
"1/8/24 10:00 AM","30.24","32","32","31","75","25","29","11","NW","5.5","26","NW","23","31","22","28","0.00","0.00","286","12.30","519","0.00","1","0.2","1","0.696","0.000"
"1/8/24 10:30 AM","30.23","32","32","31","75","25","29","11","NNW","5.5","28","NNW","23","32","23","30","0.00","0.00","373","16.05","506","0.00","1","0.3","2","0.690","0.000"
"1/8/24 11:00 AM","30.24","33","33","32","75","26","30","11","NW","5.5","23","NW","24","32","24","32","0.00","0.00","408","17.55","557","0.01","2","0.3","2","0.671","0.000"
"1/8/24 11:30 AM","30.24","33","33","32","75","26","30","12","NW","6.0","24","NW","24","32","23","30","0.00","0.00","371","15.96","483","0.00","1","0.3","2","0.673","0.000"
"1/8/24 12:00 PM","30.25","33","33","33","75","26","31","11","NW","5.5","25","WNW","25","33","25","34","0.00","0.00","469","20.18","545","0.01","2","0.3","2","0.658","0.000"
"1/8/24 12:30 PM","30.26","34","34","33","75","27","31","9","NW","4.5","22","NNW","26","33","26","33","0.01","0.00","354","15.23","519","0.00","1","0.3","2","0.652","0.000"
"1/8/24 1:00 PM","30.26","34","34","33","73","26","31","9","WNW","4.5","20","NW","27","34","26","33","0.01","0.00","327","14.07","461","0.01","1","0.3","1","0.644","0.000"
"1/8/24 1:30 PM","30.27","35","35","34","72","26","32","10","NW","5.0","21","WNW","27","34","26","33","0.00","0.00","324","13.94","445","0.00","1","0.2","1","0.633","0.000"
"1/8/24 2:00 PM","30.31","35","35","35","71","27","32","9","WNW","4.5","21","NW","28","35","28","34","0.01","0.00","266","11.44","404","0.00","1","0.2","1","0.619","0.000"
"1/8/24 2:30 PM","30.31","35","36","35","70","27","32","10","WNW","5.0","26","NNW","28","35","27","32","0.00","0.00","208","8.95","265","0.00","0","0.1","1","0.617","0.000"
"1/8/24 3:00 PM","30.32","35","35","35","71","27","32","10","WNW","5.0","22","NW","28","35","27","26","0.01","0.00","120","5.16","160","0.00","0","0.0","0","0.623","0.000"
"1/8/24 3:30 PM","30.32","35","35","35","71","26","32","9","WNW","4.5","21","WNW","28","34","27","25","0.00","0.00","46","1.98","79","0.00","0","0.0","0","0.627","0.000"
"1/8/24 4:00 PM","30.33","34","35","34","71","26","31","9","WNW","4.5","22","NW","27","34","27","23","0.00","0.00","9","0.39","18","0.00","0","0.0","0","0.640","0.000"
"1/8/24 4:30 PM","30.33","34","34","34","71","26","31","8","WNW","4.0","19","NW","28","34","27","23","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.637","0.000"
"1/8/24 5:00 PM","30.34","35","35","34","69","26","32","9","NW","4.5","20","NW","28","34","27","24","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.625","0.000"
"1/8/24 5:30 PM","30.35","35","35","35","69","26","32","9","NW","4.5","19","NW","28","35","28","24","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.617","0.000"
"1/8/24 6:00 PM","30.37","36","36","35","69","26","32","9","NW","4.5","22","NW","29","35","28","24","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.613","0.000"
"1/8/24 6:30 PM","30.38","36","36","35","70","27","32","7","WNW","3.5","17","NNW","30","35","29","25","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.615","0.000"
"1/8/24 7:00 PM","30.38","35","36","35","70","27","32","5","WNW","2.5","15","NW","31","35","31","26","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.617","0.000"
"1/8/24 7:30 PM","30.38","35","36","35","70","27","32","5","WNW","2.5","13","NW","31","35","31","26","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.617","0.000"
"1/8/24 8:00 PM","30.40","36","36","35","70","27","32","5","WNW","2.5","14","NW","31","35","31","27","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.615","0.000"
"1/8/24 8:30 PM","30.41","36","36","35","70","27","32","6","WNW","3.0","16","WNW","31","35","30","26","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.613","0.000"
"1/8/24 9:00 PM","30.40","35","36","35","70","26","32","5","WNW","2.5","16","NW","31","35","30","26","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.619","0.000"
"1/8/24 9:30 PM","30.40","35","35","35","69","26","32","4","NW","2.0","11","NNW","32","35","31","27","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.621","0.000"
"1/8/24 10:00 PM","30.40","35","35","35","70","26","32","4","WNW","2.0","12","NW","32","35","31","27","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.623","0.000"
"1/8/24 10:30 PM","30.40","35","35","35","69","26","32","5","NW","2.5","15","NNW","31","35","30","26","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.621","0.000"
"1/8/24 11:00 PM","30.40","35","35","35","70","26","32","4","NW","2.0","13","WNW","31","34","31","27","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.627","0.000"
"1/8/24 11:30 PM","30.40","34","35","34","72","26","31","2","NW","1.0","9","WNW","34","34","33","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.637","0.000"
"1/9/24 12:00 AM","30.40","34","35","34","71","26","31","4","NW","2.0","11","NW","31","34","30","26","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.635","0.000"
"1/9/24 12:30 AM","30.41","34","35","34","73","26","31","2","NW","1.0","8","NNW","33","34","33","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.642","0.000"
"1/9/24 1:00 AM","30.41","34","34","34","73","26","31","2","NNW","1.0","6","NNW","33","33","32","28","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.650","0.000"
"1/9/24 1:30 AM","30.43","33","34","33","75","26","31","1","WNW","0.5","4","NW","33","33","33","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.662","0.000"
"1/9/24 2:00 AM","30.43","33","33","33","75","26","30","1","NW","0.5","4","WNW","33","33","33","28","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.667","0.000"
"1/9/24 2:30 AM","30.45","32","33","32","77","26","30","0","","0.0","2","NW","32","32","32","27","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.690","0.000"
"1/9/24 3:00 AM","30.42","33","33","32","78","26","30","1","NW","0.5","3","WNW","33","32","32","28","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.675","0.000"
"1/9/24 3:30 AM","30.41","33","33","33","79","27","31","1","NNW","0.5","4","NW","33","33","33","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.662","0.000"
"1/9/24 4:00 AM","30.42","33","33","33","79","27","31","1","NW","0.5","3","NW","33","33","33","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.667","0.000"
"1/9/24 4:30 AM","30.41","32","33","32","79","26","30","1","NW","0.5","3","NW","32","32","32","28","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.685","0.000"
"1/9/24 5:00 AM","30.41","31","32","31","80","26","29","1","NNW","0.5","4","NNW","31","31","31","27","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.700","0.000"
"1/9/24 5:30 AM","30.42","30","31","30","81","25","29","0","","0.0","2","W","30","30","30","26","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.719","0.000"
"1/9/24 6:00 AM","30.43","30","30","30","82","25","29","0","","0.0","2","WNW","30","30","30","26","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.725","0.000"
"1/9/24 6:30 AM","30.44","30","30","30","83","25","28","1","NNW","0.5","3","NNW","30","30","30","25","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.733","0.000"
"1/9/24 7:00 AM","30.45","30","30","30","83","26","29","1","NNW","0.5","2","NNW","30","30","30","26","0.00","0.00","8","0.34","18","0.00","0","0.0","0","0.725","0.000"
"1/9/24 7:30 AM","30.44","31","31","30","83","26","29","0","","0.0","2","NNW","31","31","31","28","0.00","0.00","53","2.28","83","0.00","0","0.0","0","0.708","0.000"
"1/9/24 8:00 AM","30.43","32","32","31","83","27","30","0","","0.0","1","NNW","32","32","32","29","0.00","0.00","78","3.36","91","0.00","0","0.0","0","0.690","0.000"
"1/9/24 8:30 AM","30.41","34","34","32","79","28","32","1","NNW","0.5","4","NE","34","33","33","35","0.00","0.00","103","4.43","137","0.00","0","0.0","0","0.650","0.000"
"1/9/24 9:00 AM","30.41","35","35","34","77","28","32","1","E","0.5","4","E","35","35","35","38","0.00","0.00","144","6.20","163","0.00","0","0.1","0","0.627","0.000"
"1/9/24 9:30 AM","30.40","36","36","35","77","29","33","3","SE","1.5","7","SE","33","35","33","36","0.00","0.00","148","6.37","185","0.00","1","0.1","1","0.613","0.000"
"1/9/24 10:00 AM","30.39","37","37","36","77","30","34","4","SE","2.0","9","S","33","36","33","38","0.00","0.00","205","8.82","253","0.00","1","0.2","1","0.592","0.000"
"1/9/24 10:30 AM","30.38","38","38","36","74","30","35","5","SSE","2.5","10","S","34","37","33","40","0.00","0.00","280","12.05","373","0.00","1","0.3","1","0.569","0.000"
"1/9/24 11:00 AM","30.38","38","38","38","72","30","35","5","SSE","2.5","13","S","34","37","34","40","0.00","0.00","258","11.10","318","0.00","1","0.3","1","0.562","0.000"
"1/9/24 11:30 AM","30.37","38","38","38","72","30","35","7","S","3.5","15","SSE","33","38","32","38","0.01","0.00","241","10.37","320","0.00","1","0.3","1","0.558","0.000"
"1/9/24 12:00 PM","30.36","39","39","38","73","31","35","6","S","3.0","14","SSW","34","38","34","40","0.00","0.00","250","10.76","301","0.00","1","0.3","1","0.550","0.000"
"1/9/24 12:30 PM","30.33","39","39","39","74","32","36","7","S","3.5","15","SSE","34","39","34","40","0.00","0.00","263","11.31","302","0.00","1","0.3","1","0.535","0.000"
"1/9/24 1:00 PM","30.32","40","40","39","74","32","36","7","S","3.5","15","SSE","35","39","34","40","0.00","0.00","231","9.94","265","0.00","1","0.2","1","0.529","0.000"
"1/9/24 1:30 PM","30.30","40","40","40","74","32","37","6","SSE","3.0","12","SSE","36","39","35","40","0.00","0.00","200","8.60","227","0.00","1","0.2","1","0.523","0.000"
"1/9/24 2:00 PM","30.28","40","40","40","76","33","37","8","SSE","4.0","16","SSE","34","39","34","38","0.00","0.00","163","7.01","190","0.00","1","0.1","1","0.525","0.000"
"1/9/24 2:30 PM","30.23","40","40","40","76","33","37","7","SE","3.5","18","S","35","39","34","37","0.00","0.00","129","5.55","144","0.00","0","0.1","0","0.529","0.000"
"1/9/24 3:00 PM","30.24","40","40","39","77","33","37","7","SE","3.5","17","S","35","39","34","32","0.00","0.00","63","2.71","97","0.00","0","0.0","0","0.531","0.000"
"1/9/24 3:30 PM","30.21","39","40","39","78","33","37","8","SE","4.0","14","ESE","34","39","34","30","0.00","0.00","13","0.56","18","0.00","0","0.0","0","0.533","0.000"
"1/9/24 4:00 PM","30.19","40","40","39","80","34","37","8","ESE","4.0","18","ESE","34","39","34","30","0.00","0.00","1","0.04","7","0.00","0","0.0","0","0.531","0.000"
"1/9/24 4:30 PM","30.19","40","40","40","82","35","38","8","SE","4.0","19","ESE","34","40","34","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.523","0.000"
"1/9/24 5:00 PM","30.15","40","40","40","84","36","38","7","ESE","3.5","17","SE","35","40","35","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.515","0.000"
"1/9/24 5:30 PM","30.10","41","41","40","84","37","39","10","SE","5.0","22","SE","35","41","35","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.500","0.000"
"1/9/24 6:00 PM","30.11","41","41","41","86","38","40","11","ESE","5.5","26","ESE","35","41","35","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.492","0.000"
"1/9/24 6:30 PM","30.07","41","42","41","88","38","40","10","ESE","5.0","24","ESE","35","41","35","32","0.02","0.05","0","0.00","0","0.00","0","0.0","0","0.492","0.000"
"1/9/24 7:00 PM","30.02","41","41","41","90","39","40","11","ESE","5.5","22","SE","35","41","35","32","0.02","0.07","0","0.00","0","0.00","0","0.0","0","0.494","0.000"
"1/9/24 7:30 PM","30.00","42","42","41","91","39","41","11","SE","5.5","24","ESE","35","42","35","32","0.05","0.11","0","0.00","0","0.00","0","0.0","0","0.485","0.000"
"1/9/24 8:00 PM","29.96","42","42","42","91","40","41","12","SE","6.0","31","SSE","35","42","35","33","0.01","0.10","0","0.00","0","0.00","0","0.0","0","0.477","0.000"
"1/9/24 8:30 PM","29.91","42","42","42","91","40","41","14","SE","7.0","30","ESE","35","42","35","32","0.04","0.11","0","0.00","0","0.00","0","0.0","0","0.473","0.000"
"1/9/24 9:00 PM","29.87","42","42","42","90","40","41","15","SE","7.5","33","SSE","35","42","35","32","0.04","0.11","0","0.00","0","0.00","0","0.0","0","0.471","0.000"
"1/9/24 9:30 PM","29.84","43","43","42","88","39","41","15","SE","7.5","33","SE","35","43","35","32","0.04","0.10","0","0.00","0","0.00","0","0.0","0","0.463","0.000"
"1/9/24 10:00 PM","29.80","43","43","43","89","40","42","15","ESE","7.5","36","E","35","43","35","33","0.05","0.23","0","0.00","0","0.00","0","0.0","0","0.454","0.000"
"1/9/24 10:30 PM","29.73","44","44","43","90","41","42","17","ESE","8.5","35","SE","35","44","35","33","0.06","0.15","0","0.00","0","0.00","0","0.0","0","0.446","0.000"
"1/9/24 11:00 PM","29.68","44","44","44","90","42","43","18","ESE","9.0","36","ESE","36","45","36","34","0.02","0.09","0","0.00","0","0.00","0","0.0","0","0.427","0.000"
"1/9/24 11:30 PM","29.61","46","46","44","90","43","44","18","SE","9.0","40","SSE","37","46","37","35","0.04","0.12","0","0.00","0","0.00","0","0.0","0","0.404","0.000"
